Persona,TAG,Imagen,Area Negra,Area Cafe,Area Restante,Contraste,Entropia,Bordes,Frecuencia espacial media,Saturacion promedio,colores_unicos,disp_r,disp_g,disp_b,fuente_min,fuente_max,fuente_media,fuente_mediana,CH_C3,CH_F7,CH_O1,CH_P3
33,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
33,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
33,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
33,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
34,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
34,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
34,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
34,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
35,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
35,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
35,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
35,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
36,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
36,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
36,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
36,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
37,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
37,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
37,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
37,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
38,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
38,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
38,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
38,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
39,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
39,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
39,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
39,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
42,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
42,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
42,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
42,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
44,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
44,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
44,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
44,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
46,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
46,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
46,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
46,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
47,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
47,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
47,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
47,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
48,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
48,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
48,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
48,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
49,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
49,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
49,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
49,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
50,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
50,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
50,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
50,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
51,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
51,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
51,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
51,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
52,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
52,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
52,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
52,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
53,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
53,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
53,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
53,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
54,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
54,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
54,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
54,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
56,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
56,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
56,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
56,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
56,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
56,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
56,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
56,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
57,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
57,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
57,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
57,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
58,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
58,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
58,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
58,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
60,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
60,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
60,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
60,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
61,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
61,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
61,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
61,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
62,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
62,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
62,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
62,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
63,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
63,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
63,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
63,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
66,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
66,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
66,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
66,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
67,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
67,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
67,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
67,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
69,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
69,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
69,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
69,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
70,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
70,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
70,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
70,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
71,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
71,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
71,0.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
71,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,True,False,False
72,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,True,False
72,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,False,False,False,True
72,1.0,15,222279.5,776089.0,1075231.5,218.69888637986605,5.476780358447444,33.6625253682389,17930.030242896653,46.04761815200617,100168,32.88134561905789,45.812508643381314,42.22042510670723,8,84,12.5,11,True,False,False,False
